258002.4629	3369377.025	0	-7.689757	14.477223	0	0	0	69.093079	75	1
258002.2868	3369376.792	0	-7.865884	14.243475	0	0	0	69.195244	76	1
258002.3684	3369376.158	0	-7.784319	13.609586	1.39	2.090555	15	69.236588	76	2
258002.2127	3369376.064	0	-7.940001	13.51614	1.36	2.101726	15	69.286606	77	2
258002.1338	3369376.434	0	-8.018869	13.886167	0	0	0	69.302734	77	1
258002.1338	3369375.892	0	-8.018899	13.34411	1.34	2.111674	14.9	69.337036	77	2
258001.9877	3369376.167	0	-8.165043	13.618802	0	0	0	69.401901	78	1
258001.9716	3369375.666	0	-8.18109	13.118085	1.28	2.128778	14.8	69.436569	78	2
258001.8058	3369375.877	0	-8.346906	13.328618	0	0	0	69.499977	79	1
258001.8142	3369375.432	0	-8.338467	12.883864	1.23	2.144661	14.7	69.536102	79	2
258001.6475	3369375.618	0	-8.504965	13.080853	0	0	0	69.602364	80	1
258001.5797	3369375.146	0	-8.572704	12.608445	1.18	2.168222	14.6	69.636963	80	2
258001.5168	3369374.972	0	-8.635649	12.435196	1.16	2.177822	14.5	69.685745	81	2
258001.4979	3369375.344	0	-8.654521	12.806662	0	0	0	69.699364	81	1
258001.2768	3369374.662	0	-8.875613	12.124984	1.12	2.202606	14.4	69.785599	82	2
258001.3649	3369375.1	0	-8.787549	12.562645	0	0	0	69.798882	82	1
258001.1819	3369374.463	0	-8.970592	11.926271	1.11	2.21587	14.3	69.835144	83	2
258001.0269	3369374.331	0	-9.125561	11.793917	1.1	2.229309	14.3	69.886452	83	2
258001.2455	3369374.718	0	-8.906924	12.180924	0	0	0	69.899254	83	1
258001.0792	3369374.449	0	-9.073276	11.911749	0	0	0	69.99987	84	1
258000.7813	3369373.861	0	-9.371162	11.323984	1.05	2.262121	14.1	70.0355	84	2
258000.6538	3369373.744	0	-9.498679	11.206462	1.05	2.27364	14.1	70.08593	85	2
258000.9657	3369374.174	0	-9.186742	11.63641	0	0	0	70.09819	85	1
258000.5414	3369373.362	0	-9.611053	10.825366	1.05	2.297028	13.9	70.186378	86	2
258000.828	3369373.97	0	-9.324483	11.432945	0	0	0	70.197357	86	1
258000.37	3369373.05	0	-9.782413	10.51296	1.02	2.320241	13.8	70.286324	87	2
258000.714	3369373.689	0	-9.438437	11.151889	0	0	0	70.297386	87	1
258000.2082	3369372.742	0	-9.944247	10.204417	0.98	2.343279	13.7	70.385445	88	2
258000.5946	3369373.405	0	-9.557852	10.867761	0	0	0	70.395576	88	1
258000.0785	3369372.603	0	-10.073919	10.065887	0.95	2.356544	13.7	70.434158	88	2
258000.0395	3369372.417	0	-10.112963	9.880176	0.93	2.368063	13.6	70.484978	89	2
258000.4678	3369373.106	0	-9.684675	10.568438	0	0	0	70.496193	89	1
257999.8658	3369372.063	0	-10.286632	9.525599	0.88	2.394417	13.5	70.584923	90	2
258000.3633	3369372.826	0	-9.789165	10.288473	0	0	0	70.597343	90	1
258000.2498	3369372.522	0	-9.902623	9.985264	0	0	0	70.696182	91	1
257999.7194	3369371.724	0	-10.433088	9.187106	0.81	2.419725	13.4	70.733955	91	2
258000.0988	3369372.228	0	-10.053667	9.691331	0	0	0	70.796219	92	1
257999.7973	3369371.666	0	-10.355119	9.128724	0.77	2.419201	13.3	70.835747	92	2
257999.7971	3369371.662	0	-10.355369	9.125332	0.74	2.419201	13.3	70.885765	93	2
258000.0112	3369371.938	0	-10.141281	9.401022	0	0	0	70.895142	93	1
257999.8754	3369371.6	0	-10.277057	9.062827	0.7	2.418503	13.2	70.986626	94	2
257999.9413	3369371.656	0	-10.211198	9.118726	0	0	0	70.996902	94	1
257999.8386	3369371.289	0	-10.313873	8.751997	0	0	0	71.096649	95	1
257999.7435	3369371.058	0	-10.40897	8.521356	0	0	0	71.195267	96	1
257999.6946	3369370.775	0	-10.457862	8.23748	0	0	0	71.293327	97	1
257999.5879	3369370.471	0	-10.564551	7.933522	0	0	0	71.39415	98	1
257999.4334	3369369.841	0	-10.719043	7.304345	0	0	0	71.594048	99	1
257999.3941	3369369.557	0	-10.75834	7.020137	0	0	0	71.692108	100	1
257999.3414	3369369.202	0	-10.811095	6.665017	0	0	0	71.792854	101	1
257999.2364	3369368.88	0	-10.91604	6.343203	0	0	0	71.892578	102	1
257999.2003	3369368.57	0	-10.952106	6.033092	0	0	0	71.992241	103	1
257999.1833	3369368.23	0	-10.969155	5.693253	0	0	0	72.090752	104	1
257999.1233	3369367.918	0	-11.029187	5.381055	0	0	0	72.190521	105	1
257999.0664	3369367.597	0	-11.086064	5.059722	0	0	0	72.290154	106	1
257999.0322	3369367.25	0	-11.120266	4.713157	0	0	0	72.389641	107	1
257999.0091	3369366.911	0	-11.143313	4.373507	0	0	0	72.489883	108	1
257999.0048	3369366.549	0	-11.147658	4.011632	0	0	0	72.589973	109	1
257998.9741	3369366.217	0	-11.178361	3.679743	0	0	0	72.689049	110	1
257998.9935	3369365.865	0	-11.158969	3.328029	0	0	0	72.788284	111	1
257998.9805	3369365.489	0	-11.17196	2.952176	0	0	0	72.888405	112	1
257998.9568	3369365.124	0	-11.195645	2.586428	0	0	0	72.987831	113	1
257999.0253	3369364.441	0	-11.127102	1.904383	0	0	0	73.18718	114	1
257998.9881	3369364.091	0	-11.164362	1.553483	0	0	0	73.286682	115	1
257999.0934	3369363.742	0	-11.059004	1.204839	0	0	0	73.386055	116	1
257999.1497	3369363.388	0	-11.002761	0.851064	0	0	0	73.485535	117	1
257999.2105	3369363.054	0	-10.941933	0.517284	0	0	0	73.585007	118	1
257999.2943	3369362.731	0	-10.858158	0.193547	0	0	0	73.683022	119	1
257999.3786	3369362.419	0	-10.774064	-0.129023	0	0	0	73.784706	120	1
257999.4203	3369362.109	0	-10.732417	-0.439247	0	0	0	73.884865	121	1
257999.5398	3369361.771	0	-10.612927	-0.777515	0	0	0	73.982857	122	1
257999.6616	3369361.486	0	-10.491082	-1.061866	0	0	0	74.084106	123	1
257999.7729	3369361.163	0	-10.379776	-1.38554	0	0	0	74.188774	124	1
257999.8399	3369360.751	0	-10.312795	-1.797534	0	0	0	74.291695	125	1
257999.9781	3369360.466	0	-10.174587	-2.082424	0	0	0	74.391563	126	1
258000.0787	3369360.148	0	-10.073987	-2.399832	0	0	0	74.490753	127	1
258000.2162	3369359.876	0	-9.936547	-2.672088	0	0	0	74.590958	128	1
258000.3606	3369359.553	0	-9.79211	-2.994821	0	0	0	74.691139	129	1
258000.4848	3369359.313	0	-9.667932	-3.235544	0	0	0	74.789207	130	1
258000.5527	3369359.032	0	-9.59997	-3.516661	0	0	0	74.8899	131	1
258000.7082	3369358.752	0	-9.444504	-3.795734	0	0	0	74.988129	132	1
258000.8572	3369358.434	0	-9.295485	-4.114574	0	0	0	75.088226	133	1
258001.0191	3369358.142	0	-9.133631	-4.406331	0	0	0	75.187096	134	1
258001.1836	3369357.858	0	-8.969076	-4.690034	0	0	0	75.286987	135	1
258001.379	3369357.699	0	-8.773677	-4.849502	0	0	0	75.386864	136	1
258001.5046	3369357.28	0	-8.648122	-5.268191	0	0	0	75.486794	137	1
258001.6439	3369357.077	0	-8.508832	-5.471243	0	0	0	75.585167	138	1
258001.9213	3369356.63	0	-8.231411	-5.918194	0	0	0	75.785484	139	1
258002.0781	3369356.384	0	-8.074591	-6.164212	0	0	0	75.883949	140	1
258002.2063	3369356.153	0	-7.946395	-6.395581	0	0	0	75.983856	141	1
258002.3548	3369355.909	0	-7.797861	-6.638851	0	0	0	76.083397	142	1
258002.3784	3369355.77	0	-7.774257	-6.778562	0	0	0	76.183098	143	1
258002.5771	3369355.589	0	-7.57562	-6.959667	0	0	0	76.282501	144	1
258002.8865	3369355.039	0	-7.266235	-7.509596	0	0	0	76.481674	145	1
258003.0832	3369354.799	0	-7.069464	-7.749469	0	0	0	76.581177	146	1
258003.2808	3369354.563	0	-6.871871	-7.984715	0	0	0	76.680954	147	1
258003.479	3369354.37	0	-6.673744	-8.177709	0	0	0	76.780396	148	1
258003.6701	3369354.14	0	-6.48263	-8.408142	0	0	0	76.880806	149	1
258003.8922	3369353.86	0	-6.260538	-8.688107	0	0	0	76.978996	150	1
258004.1187	3369353.684	0	-6.034024	-8.863916	0	0	0	77.079765	151	1
258004.3339	3369353.487	0	-5.818579	-9.050073	0	0	0	77.179276	152	1
258004.5293	3369353.462	0	-5.62317	-9.07491	0	0	0	77.277824	153	1
258004.8408	3369353.159	0	-5.311612	-9.378458	0	0	0	77.377357	154	1
258005.0054	3369353.07	0	-5.147034	-9.467525	0	0	0	77.476471	155	1
258004.7904	3369354.236	0	-5.362029	-8.300818	0.62	4.13835	8.2	77.557526	155	2
258005.2485	3369352.923	0	-4.903939	-9.614565	0	0	0	77.577377	156	1
258004.9747	3369354.21	0	-5.177738	-8.326742	0.6	4.155454	8.1	77.607552	156	2
258005.8552	3369352.754	0	-4.297251	-9.783579	0	0	0	77.774406	157	1
